Data;Hora UTC;PRECIPITAÇÃO TOTAL. HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO. HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO. HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR. HORARIA (%);VENTO. DIREÇÃO HORARIA (gr) (° (gr));VENTO. RAJADA MAXIMA (m/s);VENTO. VELOCIDADE HORARIA (m/s);
2023/07/30;1000 UTC;0;906.7;906.7;906.3;2.2;17.1;11.7;17.5;16.9;11.7;11.3;70;67;70;105;7.1;3.6;
2023/07/30;1100 UTC;0;907.4;907.4;906.7;327.8;17.9;12.3;17.9;16.8;12.3;11.6;72;70;70;108;7.6;4.3;
2023/07/30;1200 UTC;0;908.1;908.1;907.4;1088.4;19.6;13.2;19.7;17.9;13.3;12.3;70;66;67;95;7.7;4.7;
2023/07/30;1300 UTC;0;908.7;908.7;908.1;1811.7;21.8;13.9;21.9;19.6;14;13.3;67;60;61;72;8.1;2.6;
2023/07/30;1400 UTC;0;908.6;908.7;908.6;2344.7;23.6;13.5;24;21.8;14.1;13.4;61;53;53;82;5.5;2.4;
2023/07/30;1500 UTC;0;908;908.6;908;2660.8;25.5;13.1;25.5;23.5;13.9;12.6;54;46;46;85;5.3;1.7;
2023/07/30;1600 UTC;0;907.2;908;907.2;2857.6;26.8;11.3;26.8;24.8;12.9;11.2;46;38;38;53;4.5;1.4;
2023/07/30;1700 UTC;0;906.2;907.2;906.1;2752.2;27;10.8;27.4;26.2;11.9;10.2;39;35;36;35;4.7;1.5;
2023/07/30;1800 UTC;0;905.7;906.2;905.7;2261.5;27.3;9.6;27.6;26.7;10.8;9.6;36;33;33;6;4;1;
2023/07/30;1900 UTC;0;905.4;905.7;905.4;1655.5;27.2;8.9;28.1;26.9;10;8.5;34;30;31;220;3.5;1.7;
2023/07/30;2000 UTC;0;905.6;905.6;905.4;943.9;26.9;8.6;27.6;26.9;9.3;8.2;32;31;32;200;3.5;1.4;
2023/07/30;2100 UTC;0;906.1;906.1;905.6;231.9;25.2;9.6;26.9;25.2;9.6;8.4;37;31;37;194;2.2;1.6;
2023/07/30;2200 UTC;0;906.7;906.7;906.1;;24.2;11.2;25.2;23.8;11.2;9.6;44;37;44;139;5.8;2.6;
2023/07/30;2300 UTC;0;907.2;907.2;906.7;;22.4;12.6;24.3;22.4;12.6;11.2;54;44;54;110;6.5;2.7;
2023/07/31;0000 UTC;0;907.6;907.6;907.2;;22.1;12.4;22.4;22.1;12.7;12.4;55;54;54;108;5.4;2.8;
2023/07/31;0100 UTC;0;907.9;907.9;907.6;;21.4;12.1;22.1;21.4;12.4;12.1;55;54;55;96;5.3;2.8;
2023/07/31;0200 UTC;0;908;908.1;907.9;;20.4;12.1;21.4;20.4;12.1;12;59;55;59;104;5.5;3.3;
2023/07/31;0300 UTC;0;908.2;908.2;908;;19.9;12.1;20.5;19.9;12.1;12;61;58;61;105;6.3;3.7;
2023/07/31;0400 UTC;0;908.1;908.2;908.1;;19.7;12.4;19.9;19.7;12.4;12.1;63;61;63;108;8.5;3.7;
2023/07/31;0500 UTC;0;907.8;908;907.8;;18.8;12.6;19.7;18.8;12.6;12.5;67;63;67;99;7.5;3.9;
2023/07/31;0600 UTC;0;907.4;907.8;907.4;;18;12.6;18.8;18;12.6;12.6;71;67;71;100;7.4;3.9;
2023/07/31;0700 UTC;0;907.1;907.4;907.1;;17.3;12.6;18;17.3;12.6;12.5;74;71;74;95;7.7;4;
2023/07/31;0800 UTC;0;907.4;907.4;907.1;;16.9;12.6;17.3;16.9;12.6;12.5;76;74;75;104;6.4;4;
2023/07/31;0900 UTC;0;908;908;907.4;;16.6;12.5;16.9;16.6;12.6;12.5;77;75;77;101;6.4;3.4;
2023/07/31;1000 UTC;0;908.7;908.7;908;2.7;16.3;12.4;16.6;16.3;12.5;12.3;78;77;78;101;5.8;3.4;
2023/07/31;1100 UTC;0;909.6;909.6;908.7;332.9;17.7;12.8;17.7;16.3;12.8;12.3;78;73;73;97;5.9;3.1;
2023/07/31;1200 UTC;0;910.2;910.3;909.6;1090.8;19.3;13;19.4;17.7;13.3;12.7;73;67;67;89;7.1;4.1;
2023/07/31;1300 UTC;0;910.4;910.5;910.2;1807.2;21.2;13.2;21.3;19.3;13.6;13;67;60;60;78;7.1;3.3;
2023/07/31;1400 UTC;0;910.2;910.4;910.2;2348.4;22.9;13.3;22.9;21.2;13.5;12.9;61;54;55;77;5.7;2.2;
2023/07/31;1500 UTC;0;909.3;910.2;909.3;2661.1;24.3;13.1;24.5;22.8;13.6;12.7;55;49;50;358;4.9;1.5;
2023/07/31;1600 UTC;0;908.4;909.3;908.4;2479.1;26.6;9.3;26.8;23.8;13.6;9.3;51;34;34;202;4.4;2;
2023/07/31;1700 UTC;0;907.2;908.4;907.2;2726.8;25.5;10.8;26.9;25.3;11.8;8.9;41;33;40;317;4.7;1.4;
2023/07/31;1800 UTC;0;906.6;907.2;906.6;2356.5;26.8;10.2;27.3;25.5;11.6;9.7;41;34;35;252;5.8;1.8;
2023/07/31;1900 UTC;0;906.3;906.6;906.3;1715.3;26.7;9.6;27.5;26.4;11;9.4;37;33;34;255;4.9;2.1;
2023/07/31;2000 UTC;0;906.4;906.4;906.2;917.8;26.6;10.3;26.9;26.1;11;9.8;38;34;36;283;4.4;1.6;
2023/07/31;2100 UTC;0;906.6;906.6;906.4;203.6;24.5;10.3;26.6;24.5;10.7;10.2;41;36;41;278;2.9;0;
2023/07/31;2200 UTC;0;906.9;906.9;906.6;;23.1;11.2;24.5;22.6;11.4;10.2;49;41;47;182;2.9;.9;
2023/07/31;2300 UTC;0;907.2;907.3;906.9;;22.4;9.4;23.2;22.4;11.3;9.3;48;43;43;181;2.9;1.6;
2023/08/01;0000 UTC;0;907.7;907.7;907.3;;21.4;8.8;22.4;21.2;9.4;8.8;45;43;45;169;3.5;1.9;
2023/08/01;0100 UTC;0;908.2;908.2;907.7;;21.5;12.2;21.9;21;12.3;8.7;56;43;55;119;5.8;2.4;
2023/08/01;0200 UTC;0;908.1;908.3;908.1;;20.6;12.3;21.5;20.6;12.3;11.9;59;55;59;110;4.4;2.3;
2023/08/01;0300 UTC;0;908.1;908.3;908.1;;20;12.4;20.6;20;12.6;12.3;62;59;62;103;3.7;1.8;
2023/08/01;0400 UTC;0;907.7;908.2;907.7;;19.4;12.4;20;19.4;12.4;12.3;64;62;64;108;3.1;1.9;
2023/08/01;0500 UTC;0;907.1;907.7;907.1;;19.1;12.2;19.5;18.9;12.4;12.2;65;63;64;108;4;2.6;
2023/08/01;0600 UTC;0;906.6;907.1;906.6;;18.7;12;19.2;18.6;12.2;12;65;64;65;113;4.6;3.1;
2023/08/01;0700 UTC;0;906.5;906.6;906.5;;18.6;11.7;19;18.6;12;11.7;65;63;64;112;5.2;2.1;
2023/08/01;0800 UTC;0;906.4;906.5;906.4;;17.2;11.6;18.6;17.2;11.7;11.6;70;64;70;86;3.4;.6;
2023/08/01;0900 UTC;0;906.7;906.7;906.3;;16.9;11.6;17.3;16.8;11.7;11.5;71;70;71;103;3.4;1.9;
2023/08/01;1000 UTC;0;907.2;907.2;906.7;2.8;16.9;11.4;17;16.4;11.6;11.2;72;70;70;92;3.3;1.8;
2023/08/01;1100 UTC;0;907.7;907.8;907.2;349.5;19;11.7;19.1;16.9;11.7;11.4;70;62;62;97;4.1;2.3;
2023/08/01;1200 UTC;0;908.5;908.5;907.7;1121.1;20.6;12.1;20.7;19;12.2;11.7;63;58;58;105;5.4;2.6;
2023/08/01;1300 UTC;0;909.2;909.2;908.5;1848.7;22.7;12.7;22.7;20.6;12.7;12.1;58;53;53;56;5.9;2.8;
2023/08/01;1400 UTC;0;909.1;909.2;909;2392.8;23.7;12.2;24.2;22.7;13.1;12.1;53;48;48;32;5.9;2;
2023/08/01;1500 UTC;0;908.5;909.1;908.5;2709.1;25.6;11.8;25.8;23.7;13.1;11.5;49;41;42;91;4.3;1.4;
2023/08/01;1600 UTC;0;907.7;908.5;907.7;2962.2;26.7;10.7;27.5;25.7;11.9;10.3;42;35;37;244;6;2.1;
2023/08/01;1700 UTC;0;906.8;907.7;906.8;1791.4;25.9;10.1;27.1;25.5;10.8;9.8;39;34;37;114;6;.6;
2023/08/01;1800 UTC;0;906.4;906.9;906.3;1839;27.2;9.6;28.1;25.6;10.4;9.5;38;32;33;6;4.1;1.3;
2023/08/01;1900 UTC;0;906.2;906.5;906.2;1618.2;27.3;9.2;28.1;27;9.9;8.9;34;31;32;53;3.6;1.7;
2023/08/01;2000 UTC;0;906.1;906.2;906;734.2;26.3;9.1;27.6;26.3;9.5;8.9;34;32;34;65;4.5;1.1;
2023/08/01;2100 UTC;0;906.5;906.5;906.1;218.7;25.5;9.1;26.5;25.5;9.3;8.9;35;33;35;63;2.5;.7;
2023/08/01;2200 UTC;0;907;907;906.5;;23.6;10.1;25.5;23.6;10.1;9.1;42;35;42;73;2.5;0;
2023/08/01;2300 UTC;0;907.3;907.4;907;;22.2;10.8;23.6;22.2;10.8;10;48;42;48;113;4.3;2.4;
2023/08/02;0000 UTC;0;907.6;907.6;907.2;;20.9;11;22.2;20.9;11.1;10.8;53;48;53;96;5.3;2.7;
2023/08/02;0100 UTC;0;908;908;907.6;;20.5;11;20.9;20.5;11.1;11;54;53;54;87;4.9;2.7;
2023/08/02;0200 UTC;0;908;908.2;908;;19.5;10.9;20.5;19.5;11;10.8;57;54;57;89;5.3;2.5;
2023/08/02;0300 UTC;0;907.7;908;907.7;;18.8;10.8;19.5;18.8;10.9;10.7;60;57;59;96;3.7;2.2;
2023/08/02;0400 UTC;0;907.4;907.7;907.4;;18.4;10.4;18.8;18.4;10.7;10.4;60;59;60;97;3.4;1.8;
2023/08/02;0500 UTC;0;907.1;907.4;907.1;;17.8;10.2;18.5;17.8;10.4;10.2;61;59;61;100;3;1.4;
2023/08/02;0600 UTC;0;906.7;907.1;906.7;;17.5;10.1;17.9;17.4;10.2;10;62;61;62;90;3.2;2;
2023/08/02;0700 UTC;0;906.6;906.7;906.6;;16.6;9.9;17.5;16.6;10.1;9.9;65;62;65;100;4.8;3.3;
2023/08/02;0800 UTC;0;906.8;906.8;906.6;;16.2;9.7;16.6;16;9.9;9.7;66;65;66;99;5.8;3.1;
2023/08/02;0900 UTC;0;907.2;907.2;906.8;;16;9.7;16.4;16;9.8;9.6;66;65;66;95;5.5;3.1;
2023/08/02;1000 UTC;0;907.7;907.7;907.2;2.7;15.4;9.7;16.1;15.4;9.7;9.7;69;66;69;97;5.4;2.9;
2023/08/02;1100 UTC;0;908.3;908.3;907.7;371.7;17.2;10.1;17.2;15.3;10.1;9.7;69;63;63;99;5.4;3.1;
2023/08/02;1200 UTC;0;909.1;909.1;908.3;1162.6;19.5;10.1;19.7;17.2;10.5;10.1;63;54;55;82;5.5;3.2;
2023/08/02;1300 UTC;0;909.3;909.4;909.1;1905.2;21.1;10.5;21.1;19.4;10.5;10;55;51;51;77;6.3;3;
2023/08/02;1400 UTC;0;909;909.3;909;2469.3;22.6;10.5;22.8;21;10.9;10.1;51;46;46;34;5;2.1;
2023/08/02;1500 UTC;0;908.4;909;908.4;2789.9;24.7;9;24.7;22.7;10.7;8.4;46;36;37;313;4.6;1;
2023/08/02;1600 UTC;0;907.4;908.4;907.4;2866.4;26.3;6.9;26.4;24.2;9.6;6.4;39;29;29;5;4.9;2.1;
2023/08/02;1700 UTC;0;906.4;907.4;906.4;2705.9;27.1;6.7;27.4;25.5;7.7;6.1;32;27;27;63;5;1.8;
2023/08/02;1800 UTC;0;905.8;906.4;905.8;2327.4;27.8;5.4;28;26.8;7.3;4.9;29;23;24;91;5;2.5;
2023/08/02;1900 UTC;0;905.4;905.8;905.4;1737;27.5;5.8;28;27.3;6.6;5.1;27;24;25;66;5.5;2.8;
2023/08/02;2000 UTC;0;905.6;905.6;905.4;1003.9;27.2;6.5;27.9;27.1;6.5;5.4;27;25;27;66;5.5;2.3;
2023/08/02;2100 UTC;0;905.7;905.8;905.6;241;25.7;6.4;27.2;25.7;6.4;5.9;29;26;29;74;5;1.3;
2023/08/02;2200 UTC;0;905.9;905.9;905.6;;23.7;6.3;25.7;23.7;6.6;6.1;33;29;33;82;4;2.5;
2023/08/02;2300 UTC;0;906.4;906.4;905.9;;21.1;7.5;23.7;21.1;7.5;6.2;41;33;41;98;6.3;3.2;
2023/08/03;0000 UTC;0;906.5;906.6;906.4;;20.2;7.7;21.1;20.2;7.8;7.5;45;41;44;110;6.1;3.7;
2023/08/03;0100 UTC;0;906.9;906.9;906.5;;19.4;7.9;20.3;19.4;7.9;7.7;47;44;47;83;6.9;2.4;
2023/08/03;0200 UTC;0;907.2;907.3;906.9;;17.6;8;19.4;17.6;8.1;7.9;54;47;54;274;4;0;
2023/08/03;0300 UTC;0;907;907.2;907;;17.7;7.8;17.9;17.2;8.2;7.7;54;52;52;154;1.7;.5;
2023/08/03;0400 UTC;0;906.6;907;906.6;;16.9;7.8;17.7;16.6;7.9;7.6;56;52;55;103;1.8;.7;
2023/08/03;0500 UTC;0;906.1;906.7;906.1;;17;7.5;17.2;16.6;7.9;7.5;56;53;54;131;1.6;.9;
2023/08/03;0600 UTC;0;905.7;906.1;905.6;;16.5;7.3;17.2;16;7.6;7.3;57;53;54;128;2.1;.6;
2023/08/03;0700 UTC;0;905.6;905.7;905.6;;16.4;7.3;16.7;16;7.6;7.3;57;54;55;116;1.9;.8;
2023/08/03;0800 UTC;0;905.5;905.6;905.5;;16.2;7.4;16.4;15.9;7.5;7.3;57;55;56;116;1.8;1.1;
2023/08/03;0900 UTC;0;906.1;906.1;905.5;;16.8;6.9;16.8;16.1;7.4;6.8;56;52;52;125;1.8;1;
2023/08/03;1000 UTC;0;906.8;906.8;906.1;3.2;15.3;7;16.8;15;7;6.6;59;52;58;102;2.1;.4;
2023/08/03;1100 UTC;0;907.4;907.4;906.8;386.5;19;7.3;19;15.3;7.7;6.3;58;47;47;99;1.6;0;
2023/08/03;1200 UTC;0;908;908;907.4;1186.3;21;7.4;21;19;7.6;7;48;41;42;73;2.5;1.5;
2023/08/03;1300 UTC;0;908.1;908.2;908;1921.4;22.6;7.2;22.7;20.9;8.1;7.1;42;37;37;58;3.1;1.6;
2023/08/03;1400 UTC;0;907.8;908.1;907.8;2477.5;25;7;25;22.5;7.9;6.4;38;32;32;26;3.9;1.3;
2023/08/03;1500 UTC;0;907.2;907.8;907.2;2793.4;25.4;6.5;25.6;23.9;7;5.9;33;30;30;73;3.4;1.2;
2023/08/03;1600 UTC;0;906.3;907.2;906.2;2839.3;26.9;6.7;27;25.3;7.4;6.3;31;28;28;32;4.3;1.7;
2023/08/03;1700 UTC;0;905.1;906.3;905.1;2683.7;28.1;7.4;28.1;26.6;8;6.5;29;27;27;205;4.9;1.7;
2023/08/03;1800 UTC;0;904.4;905.1;904.4;2323.4;28.3;6.5;28.4;27.1;7.2;6;27;25;25;333;4.6;1.7;
2023/08/03;1900 UTC;0;904.1;904.4;904.1;1704;28.2;6;28.9;27.8;6.9;5.8;26;23;24;322;4.3;1.5;
2023/08/03;2000 UTC;0;903.9;904.1;903.9;979;27.9;6.3;28.7;27.7;6.6;5.7;26;24;25;258;3.4;1;
2023/08/03;2100 UTC;0;904.1;904.1;903.9;244.1;25.9;6.1;28;25.9;6.9;6.1;28;25;28;349;2.9;1.2;
2023/08/03;2200 UTC;0;904.5;904.5;904;;23.4;7.3;25.9;22.8;8;6.2;39;28;36;215;4.1;1.8;
2023/08/03;2300 UTC;0;905;905;904.5;;22.9;5.6;23.4;22.7;7.6;5.6;38;33;33;186;3;1.9;
2023/08/04;0000 UTC;0;905.3;905.3;905;;22;6.5;23.1;22;6.7;5.4;37;32;37;155;2.7;1.2;
2023/08/04;0100 UTC;0;905.5;905.5;905.3;;21;7.2;22;20.8;7.3;6.4;41;37;41;203;2.3;1.4;
2023/08/04;0200 UTC;0;905.4;905.6;905.4;;20.1;6.7;21.1;20.1;7.6;6.7;44;41;42;155;2.7;.4;
2023/08/04;0300 UTC;0;905.2;905.6;905.2;;19.2;6.6;20.1;19.1;7.6;6.6;47;42;44;131;1.7;.1;
2023/08/04;0400 UTC;0;905.1;905.3;905.1;;18.9;6.6;19.4;18.2;6.9;6.5;48;43;44;184;3.5;1.5;
2023/08/04;0500 UTC;0;904.8;905.1;904.8;;16.8;7.5;19.3;16.8;7.9;6;55;42;54;9;2.6;1.1;
2023/08/04;0600 UTC;0;904.6;904.8;904.6;;16.1;7;16.8;16.1;7.5;6.9;56;53;55;240;1.8;.5;
2023/08/04;0700 UTC;0;904.4;904.7;904.4;;17;7;17.4;15.8;7.1;6.9;56;51;52;209;1.2;.3;
2023/08/04;0800 UTC;0;904.3;904.4;904.2;;17.7;6.3;17.8;16.8;7;6.3;52;47;47;162;1.4;.6;
2023/08/04;0900 UTC;0;904.5;904.5;904.3;;18.4;5.5;18.8;17.7;6.2;5.5;47;42;43;126;1.5;1.2;
2023/08/04;1000 UTC;0;904.8;904.8;904.5;3.8;17.1;5.7;18.4;17.1;5.7;5.5;47;43;47;97;1.9;1.3;
2023/08/04;1100 UTC;0;905.4;905.4;904.8;388.9;19.3;7.1;19.3;16.5;7.1;5.7;49;44;45;175;2.1;.7;
2023/08/04;1200 UTC;0;906;906;905.4;1173.3;22.4;7.5;22.4;19.3;8.5;6.6;48;38;38;36;1.5;.3;
2023/08/04;1300 UTC;0;906.3;906.3;906;1912.8;24.8;7.1;24.8;22.4;7.2;6.2;38;32;32;70;5.1;2.6;
2023/08/04;1400 UTC;0;906.1;906.4;906.1;2469.5;25.8;6.5;26.2;24.4;7.8;6.2;33;28;29;69;5.7;2.7;
2023/08/04;1500 UTC;0;905.5;906.2;905.5;2775;27.3;6.3;27.6;25.5;7.1;5.9;31;26;26;79;5.7;2.3;
2023/08/04;1600 UTC;0;904.8;905.6;904.8;2846;27.8;5.9;28.3;26.5;6.9;5.7;28;24;25;14;5.7;1.6;
2023/08/04;1700 UTC;0;903.8;904.8;903.8;2691.3;28.9;6;28.9;27.5;6.1;4.9;25;23;24;146;6;1.8;
2023/08/04;1800 UTC;0;903.2;903.8;903.2;2325.5;28.5;4.2;29.2;28.2;5.5;4.2;24;21;21;335;4.6;2;
2023/08/04;1900 UTC;0;902.9;903.2;902.9;1704.8;29.2;4.3;29.6;28.3;4.9;3.6;22;20;21;139;4.3;1;
2023/08/04;2000 UTC;0;903.2;903.2;902.9;971.2;28.8;5.1;29.5;28.4;5.1;4.1;22;20;22;251;3.6;.6;
2023/08/04;2100 UTC;0;903.6;903.6;903.2;232.3;26;5.6;28.8;26;5.7;4.5;27;22;27;220;2.8;1.1;
2023/08/04;2200 UTC;0;903.8;903.8;903.6;;24.5;5.4;26;24.5;6;5.4;29;27;29;209;1.8;1;
2023/08/04;2300 UTC;0;904.4;904.4;903.8;;24.3;4.9;24.5;23.9;5.5;4.9;31;29;29;178;2.4;1.2;
2023/08/05;0000 UTC;0;905.1;905.1;904.4;;23.8;7.4;24.6;23.1;7.4;4.6;35;28;35;120;5.3;3;
2023/08/05;0100 UTC;0;905.4;905.4;905;;22.6;6.9;23.8;22.6;7.5;6.9;37;35;36;110;6;3.1;
2023/08/05;0200 UTC;0;905.6;905.6;905.4;;21.8;6.4;22.6;21.7;6.9;6.3;37;36;37;104;5.9;3.1;
2023/08/05;0300 UTC;0;905.5;905.7;905.5;;20.8;6.2;21.8;20.8;6.4;6.1;39;36;39;96;5.9;3;
2023/08/05;0400 UTC;0;905.2;905.5;905.2;;20.1;6.2;20.8;20.1;6.2;6.1;40;39;40;107;4.7;2.5;
2023/08/05;0500 UTC;0;904.7;905.2;904.7;;20;6;20.4;20;6.2;6;40;39;40;105;4.2;2.5;
2023/08/05;0600 UTC;0;904.3;904.7;904.3;;19.6;6;20;19.5;6.2;6;42;40;41;107;3.9;2.1;
2023/08/05;0700 UTC;0;904.2;904.4;904.2;;18.6;6.1;19.6;18.5;6.1;6;44;41;44;103;3.2;1.4;
2023/08/05;0800 UTC;0;904.5;904.5;904.2;;18.1;5.9;18.8;18.1;6.1;5.7;45;43;45;112;2.6;.5;
2023/08/05;0900 UTC;0;905.1;905.1;904.5;;18.3;5.7;18.3;17.5;5.9;5.7;46;44;44;113;2.5;1.7;
2023/08/05;1000 UTC;0;905.7;905.7;905.1;4.8;16.9;5.9;18.3;16.9;5.9;5.5;48;43;48;55;2.5;.1;
2023/08/05;1100 UTC;0;906.6;906.6;905.7;381.7;20.6;6.2;20.6;16.6;6.5;5.8;50;39;39;76;3.3;2;
2023/08/05;1200 UTC;0;907;907;906.6;1177.8;22.9;7;22.9;20.6;7.1;6.2;40;36;36;102;5;3.1;
2023/08/05;1300 UTC;0;907.5;907.5;907;1907.3;24.6;7.7;24.8;22.9;8.2;6.9;37;33;34;94;5.8;2.7;
2023/08/05;1400 UTC;0;907.3;907.5;907.3;2446.2;26.4;7.9;26.7;24.6;8.5;7.4;34;30;31;71;4.9;1.9;
2023/08/05;1500 UTC;0;906.5;907.3;906.5;2740.5;26.8;6.5;27.8;26.4;7.9;6.2;31;26;27;249;5.1;1.2;
2023/08/05;1600 UTC;0;905.9;906.5;905.9;2833.2;28.2;5.5;28.5;26.8;7.1;5.2;28;24;24;334;4.9;1.4;
2023/08/05;1700 UTC;0;905.1;905.9;905.1;2634.5;28.9;5.1;29.1;27.7;6.3;5;25;22;22;320;4.9;1.6;
2023/08/05;1800 UTC;0;904.6;905.1;904.6;2257.5;29;5.3;29.5;28.4;6;4.6;23;21;22;268;4.5;1;
2023/08/05;1900 UTC;0;904.4;904.6;904.4;1605.1;29.2;4.3;29.8;28.7;5.7;4.3;23;20;21;342;3.5;.9;
2023/08/05;2000 UTC;0;904.7;904.7;904.4;921.9;28.3;5.2;29.6;28.2;5.6;4.3;24;20;23;240;3.4;1.4;
2023/08/05;2100 UTC;0;905;905;904.7;231.3;26.2;5.5;28.3;26.2;6.1;5.1;27;23;27;271;2.8;1;
2023/08/05;2200 UTC;0;905.1;905.1;905;;25.2;6.2;26.3;25.2;6.3;5.4;30;26;30;246;1.7;.8;
2023/08/05;2300 UTC;0;905.8;905.8;905.1;;23.4;6.6;25.2;23.3;6.6;5.8;34;29;34;98;5.8;2.7;
2023/08/06;0000 UTC;0;906.4;906.4;905.8;;23.1;7.2;23.6;23.1;7.3;6.6;36;34;36;97;4.5;2.4;
2023/08/06;0100 UTC;0;906.6;906.7;906.4;;22.4;7;23.1;22.4;7.6;7;38;36;37;108;4.8;2.7;
2023/08/06;0200 UTC;0;906.7;906.7;906.6;;21.7;6.7;22.5;21.7;7;6.6;38;36;38;104;5.6;2.7;
2023/08/06;0300 UTC;0;906.7;906.7;906.6;;20.6;7.1;21.7;20.6;7.1;6.7;41;38;41;98;5.5;2.5;
2023/08/06;0400 UTC;0;906.4;906.7;906.4;;19.6;7.3;20.6;19.6;7.3;7.1;45;42;45;105;4.1;1.3;
2023/08/06;0500 UTC;0;906;906.4;906;;19;7.3;19.7;18.7;7.3;7;47;44;47;121;2.7;.1;
2023/08/06;0600 UTC;0;905.6;906;905.6;;19;7.1;19.2;18.8;7.3;7;47;46;46;116;2.5;1.4;
2023/08/06;0700 UTC;0;905.4;905.6;905.4;;18.7;7.2;19.2;18.2;7.3;7;49;45;47;107;2.5;1.4;
2023/08/06;0800 UTC;0;905.4;905.6;905.3;;18.3;7.1;18.7;18.3;7.2;7;48;47;48;97;5.2;3.5;
2023/08/06;0900 UTC;0;906.1;906.1;905.4;;18;7.4;18.4;18;7.4;7.1;50;48;50;97;7.2;3.8;
2023/08/06;1000 UTC;0;906.5;906.6;906.1;2.2;17.4;7.9;18;17.4;7.9;7.4;54;50;54;100;6.3;3.5;
2023/08/06;1100 UTC;0;907.1;907.1;906.6;342.7;19;8.8;19;17.4;8.8;7.9;54;52;52;94;6.2;3.3;
2023/08/06;1200 UTC;0;907.7;907.7;907.1;1186.9;21.1;9.4;21.1;19;9.4;8.8;52;47;47;90;7;4.2;
2023/08/06;1300 UTC;0;907.9;908;907.7;1922;23.3;9.2;23.5;21;9.7;9.2;47;40;41;69;8.4;3.2;
2023/08/06;1400 UTC;0;907.7;907.9;907.7;2469;24.8;8.4;25.3;23.2;9.6;8.4;42;35;35;60;7.3;4.3;
2023/08/06;1500 UTC;0;907.1;907.7;907.1;2774.4;27.3;9.4;27.3;24.5;9.4;8.4;36;32;32;52;8.6;2.9;
2023/08/06;1600 UTC;0;906.3;907.1;906.2;2821.5;28.1;8.3;28.2;26.4;9.1;7.6;33;28;29;50;7.4;3.4;
2023/08/06;1700 UTC;0;905.7;906.3;905.6;2671.9;28.2;7.3;28.7;27.7;8;6;29;25;27;49;8.1;3.4;
2023/08/06;1800 UTC;0;904.9;905.7;904.9;2294.1;28.7;7.2;29;27.9;8;6.6;28;25;26;58;6.9;2.9;
2023/08/06;1900 UTC;0;904.6;904.9;904.6;1705.1;28.9;7;29.1;28.2;7.5;6;26;24;25;37;6.9;1.6;
2023/08/06;2000 UTC;0;904.8;904.8;904.5;977.6;28;7;29;28;7.3;6.7;27;25;26;63;7.3;2.8;
2023/08/06;2100 UTC;0;905;905;904.8;252.4;26.4;6.7;28;26.4;7;6.6;29;26;29;67;5.9;2.5;
2023/08/06;2200 UTC;0;905.4;905.4;905;;24.6;7;26.4;24.6;7;6.7;32;29;32;79;4.6;2.2;
2023/08/06;2300 UTC;0;905.8;905.9;905.4;;22.3;8;24.6;22.3;8;6.8;40;32;40;103;4.3;2.8;
2023/08/07;0000 UTC;0;906.5;906.5;905.8;;21.6;7.8;22.3;21.6;8;7.8;41;40;41;102;6.3;3.8;
2023/08/07;0100 UTC;0;906.8;906.9;906.5;;20.6;7.8;21.6;20.6;7.8;7.8;43;41;43;95;6.5;3.6;
2023/08/07;0200 UTC;0;907.2;907.3;906.8;;20.3;7;20.6;20.3;7.7;7;44;42;42;98;5.5;3.4;
2023/08/07;0300 UTC;0;907;907.3;907;;20.1;6;20.4;20.1;6.9;6;42;40;40;104;5.5;3.3;
2023/08/07;0400 UTC;0;906.6;907;906.6;;19.9;4.9;20.1;19.8;6;4.9;40;37;37;106;6;3.6;
2023/08/07;0500 UTC;0;906.7;906.7;906.6;;18.8;4.4;19.9;18.7;5;4.2;39;36;39;82;5.4;1.7;
2023/08/07;0600 UTC;0;906.4;906.7;906.4;;15.7;5.8;18.8;15.7;6.5;4.4;53;39;52;69;3;.2;
2023/08/07;0700 UTC;0;906.5;906.6;906.2;;17.1;4.5;17.2;15.7;5.7;4.4;52;43;43;117;2.8;1.3;
2023/08/07;0800 UTC;0;906.5;906.6;906.5;;17.1;4.4;17.1;16.8;4.5;4.3;44;43;43;95;4.5;2.9;
2023/08/07;0900 UTC;0;906.8;906.8;906.5;;17;4.5;17.1;16.7;4.5;4.3;44;43;44;89;5.4;3.5;
2023/08/07;1000 UTC;0;907.4;907.4;906.8;4.3;16.6;4.7;17;16.3;4.7;4.4;46;44;45;95;5.4;2.5;
2023/08/07;1100 UTC;0;907.6;907.7;907.4;420.2;18.8;5.3;18.8;16.6;5.4;4.7;45;41;41;90;4.4;2.7;
